category,descrip,name,topics,type,views,views_norm
Government,"Pie chart display of all cable complaints filed with the Montgomery County Cable Office in calendar year 2012, by service provider.",2012 Cable Complaints by Service Provider,"['complaints', 'cable']",Chart,203.0,0.0005722694571615435
Government,"Bar chart display of all cable complaints filed with the Montgomery County Cable Office in calendar year 2012, by type of complaint.",2012 Cable Complaints - By Type of Complaint,"['complaints', 'cable']",Chart,203.0,0.0005722694571615435
Business,"The dataset includes alcohol violations as a result of sale to minor compliance checks, routine inspections and enforcement efforts.
Update Frequency:  Monthly",test for anthony,"['fines', 'violations', 'license', 'alcohol', 'liquor']",Chart,203.0,0.0005722694571615435
Public Safety,Update Frequency : Daily.,Graph of 2016 YTD Theft from Autos by District,"['district', 'auto', 'theft']",Chart,203.0,0.0005722694571615435
Business,The Levy Year 2012 real property tax rate dataset reflects all the rates per $100 set each year by the County Council.  These rates are applied to the assessed value of the real property to derive the applicable ad valorem tax.  The fully phased-in assessed value equals the full cash value of the property. The real property tax is levied annually on all taxable land and improvements.  The tax rate schedule is updated annually. A detailed tax rate schedule for all tax classes is available by clicking on ?Tax Rates? under the link for ?County Taxes? when visiting the County website at www.montgomerycountymd.gov/finance. https://goo.gl/yFuPku,Calculate-Real-Property-Tax-Rates,"['rates', 'tax', 'property', 'real']",Filtered View,202.0,0.0005694503957962157
Government,Five council districts with representative for each. There are also four At-Large Council Members not shown in this data.,Council Districts,"['council district', 'county council', 'councilmanic']",Map,201.0,0.0005666313344308879
Transportation,https://gis3.montgomerycountymd.gov/arcgis/rest/services/ploi/metro_stations/MapServer/0,Metro [arcgis_rest_services_ploi_metro_stations_MapServer_0],"['ride on', 'metro']",Map,201.0,0.0005666313344308879
Public Safety,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/police_station_pts/MapServer/0,Police Stations,"['station', 'police']",Map,200.0,0.0005638122730655601
Community/Recreation,"List of all programs to include Aquatics, Senior and Tiny Tot Activities, Dance, Martial Arts, Music,Arts and Crafts and more.    Dates, Times, Age Requirements, and Locations included.
Update Frequency:  Annually",Recreation Spring Programs 2016 - API,"['ping pong', 'volleyball', 'swimming', 'activities', 'programs']",Filtered View,199.0,0.0005609932117002323
Public Safety,Update Frequency : Daily.,Silver Spring District - 2015 Aggravated Assaults,"['aggravated', 'assault']",Filtered View,199.0,0.0005609932117002323
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Local Elementary Schools,['schools'],Map,197.0,0.0005553550889695767
Government,"Information on all MC311 Service Requests received (via email or phone) since July 1, 2012.  This data is updated daily.",Opened 5 Day SLA SRs by OEMHS By Day,"['services', 'mc311']",Chart,197.0,0.0005553550889695767
Government,,FY16 Datasets,[],Filtered View,196.0,0.0005525360276042489
Public Safety,Update Frequency : Daily.,Rockville District - 2015 Aggravated Assaults,"['aggravated', 'assault']",Filtered View,196.0,0.0005525360276042489
Community/Recreation,https://gis4.montgomerycountymd.gov/arcgis/rest/services/general/recreation_areas/MapServer/0,Recreation Areas,['recreation areas'],Map,195.0,0.0005497169662389211
Community,"Data for all Demolition Permit applications, including status and work performed.
Update Frequency:  Daily",Demo Permits - Business Building,"['residential', 'demolition', 'permits']",Filtered View,194.0,0.0005468979048735933
Elections,"Location of all 2012 Election Polling Places, including the Early Voting Centers.",dataMontgomery - 2012 Election Polling Places,"['vote', 'polling place', 'election']",Map,193.0,0.0005440788435082654
Community/Recreation,Montgomery County Recreation Summer Programs.  Register at https://apm.activecommunities.com/montgomerycounty/Home,Recreation Summer Programs - API,"['swimming lessons', 'travel', 'aquatics. arts & crafts']",Filtered View,192.0,0.0005412597821429376
Environment,This dataset contains leaf collection dates for area and subarea where leaf collection service is provided by Montgomery County Department of Transportation. Update Frequency - Daily (September through December).  Monthly update (January through August) on the first day of each month.,Leaf Collection Posting Log-API,"['department of transportation', 'schedule', 'log', 'leaf collection']",Filtered View,191.0,0.0005384407207776099
Public Safety,Update Frequency : Daily.,Wheaton District - 2015 Auto Theft,"['auto', 'theft', 'car', 'automobile']",Filtered View,191.0,0.0005384407207776099
Government,"A mapped dataset and layer of sites and districts identified in the Locational Atlas and Inventory of Historic Sites in Montgomery County, Maryland.  The Location Atlas is a list resources that are potentially historic. Resources listed in the Atlas are protected from demolition or ""substantial alteration"" under Chapter 24A of the County Code. For more information, see http://montgomeryplanning.org/historic/research.shtm. Source: M-NCPPC Planning.
https://montgomeryplans.org/arcgis/rest/services/Overlays/HistoricPres_LA_Sites_and_Districts/MapServer/0",Historic Resources - Locational Atlas Sites and Districts,"['planning', 'mncppc', 'districts', 'sites', 'resources']",Map,189.0,0.0005328025980469543
Public Safety,https://gis3.montgomerycountymd.gov/arcgis/rest/services/GDX/police_response_area/MapServer/0,Police Response Area [arcgis_rest_services_GDX_police_response_area_MapServer_0],"['mcpd', 'pra', 'police reporting area', 'police response area', 'area']",Map,187.0,0.0005271644753162987
Consumer/Housing,"Housing Code Enforcement data from 2013 to the present , including violations identified",Number of Housing Code Enforcement Cases Closed from Jan 2013,"['violation', 'code', 'housing']",Chart,185.0,0.0005215263525856431
Public Safety,This dataset contains allegations brought to the attention of the Internal Affairs Division either through external complaints or internal complaint or recognition.  Any information that can be used to uniquely identify the complainant or the involved employee will not be published. Update Frequency : Weekly.,Internal Affairs Allegations - API,"['finding', 'allegations', 'internal affair']",Filtered View,185.0,0.0005215263525856431
Transportation,Map of Parking Districts,Parking Lot District Boundaries,"['parking', 'district', 'garage']",Map,185.0,0.0005215263525856431
Education,"Address and Locations of all Public Schools in Montgomery County, MD.",Elementary Schools (Use this One),['schools'],Map,183.0,0.0005158882298549875
Community/Recreation,"Community Use of Public Facilities All Facilities.  To reserve a public facility follow this link: http://www.montgomerycountymd.gov/cupf/  and select ""Reserve Facility"" from the  menu on the left side.
This data is updated annually",All Public Facilities Available for Community Use - API,"['athletic field', 'library', 'regional service center', 'schools', 'reserve']",Filtered View,182.0,0.0005130691684896597
Business,"The dataset includes alcohol violations as a result of sale to minor compliance checks, routine inspections and enforcement efforts.
Update Frequency:  Monthly",Alcoholic Beverage License Violations-API,"['fines', 'violations', 'license', 'alcohol', 'liquor']",Filtered View,182.0,0.0005130691684896597
Public Safety,Update Frequency : Daily.,Rockville District - 2015 Auto Theft,"['auto', 'theft', 'car', 'automobile']",Filtered View,181.0,0.0005102501071243319
Community,"Data for all Demolition Permit applications, including status and work performed.
Update Frequency:  Daily",Demo Permits - Business Buildings Zoomed,"['residential', 'demolition', 'permits']",Map,181.0,0.0005102501071243319
Public Safety,Update Frequency : Daily.,Bethesda District - Map of 2015 Residential Burglary Force Attempts,"['bethesda', 'force', 'burglary', 'home', 'house']",Map,180.0,0.000507431045759004
Community/Recreation,Montgomery County Cemeteries,Cemeteries,"['coffin', 'graveyard', 'cemeteries', 'business', 'map']",Map,179.0,0.0005046119843936762
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",april 2013 rodent and insect violations,"['closures', 'violations', 'inspection', 'food']",Filtered View,178.0,0.0005017929230283485
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
Update Frequency:  Daily",Recent Closures,"['closures', 'violations', 'inspection', 'food']",Filtered View,178.0,0.0005017929230283485
Government,All cable complaints filed with the Montgomery County Cable Office since January 2010.  This data will be updated on a quarterly basis.,DTS - Cable Complaints by Service Provider,"['complaints', 'cable']",Chart,177.0,0.0004989738616630207
,A list of Project Phases the County employs in managing and tracking its capital projects.,CIP Project Phase List,"['project phase list', 'cip']",Dataset,176.0,0.0004961548002976929
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",Food Inspection 20895 by CIty,"['closures', 'violations', 'inspection', 'food']",Filtered View,176.0,0.0004961548002976929
Public Safety,Update Frequency : Daily.,Bethesda District - 2015 School and Commercial Burglary,"['commercial', 'school', 'burglaries', 'burglary']",Filtered View,175.0,0.0004933357389323651
Public Safety,Update Frequency : Daily.,Bethesda District - YTD 2015 Residential Burglary Force Attempts Summary,"['bethesda', 'force', 'burglary', 'home', 'house']",Chart,175.0,0.0004933357389323651
Finance/Tax/Property,This dataset includes County spending data for Montgomery County government. It does not include agency spending. Data considered sensitive or confidential and will be encrypted before it is posted.,County Spending View Oct15,"['purchase order', 'suppliers', 'vendors', 'invoices', 'checks']",Filtered View,175.0,0.0004933357389323651
Public Safety,Update Frequency : Daily.,Montgomery Village  District - 2015 Auto Theft,"['auto', 'theft', 'car', 'automobile']",Filtered View,175.0,0.0004933357389323651
Business,"The dataset includes alcohol violations as a result of sale to minor compliance checks, routine inspections and enforcement efforts.
Update Frequency:  Monthly",dataMontgomery - Alcohol License Violations by Type,"['fines', 'violations', 'license', 'alcohol', 'liquor']",Chart,174.0,0.0004905166775670373
Government,"A map of the boundaries of all approved master plans and current plans that are in the process of attaining community input and eventual County Council consideration. Master Plans are comprehensive amendments to the General Plan for Montgomery County that provide detailed and specific land use and zoning recommendations for specific areas of the County. They also address transportation, the natural environment, urban design, historic resources, public facilities, and implementation techniques.  Additional information on Master Plans can be found at http://www.montgomeryplanning.org/community/.

Each listed plan includes links to more information on the master plan and a PDF copy of the adopted planning staff report or draft report. Source: M-NCPPC Planning.
https://montgomeryplans.org/arcgis/rest/services/Overlays/Masterplans_adopted/MapServer/0",Adopted Master Plans (as amended),"['planning', 'mncppc', 'master plan']",Map,174.0,0.0004905166775670373
Community/Recreation,"List of all programs to include Aquatics, Senior and Tiny Tot Activities, Dance, Martial Arts, Music,Arts and Crafts and more.    Dates, Times, Age Requirements, and Locations included.
Update Frequency:  Annually",Recreation Spring Aquatics Programs 2016,"['ping pong', 'volleyball', 'swimming', 'activities', 'programs']",Filtered View,173.0,0.0004876976162017095
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",August Food Inspection Closings,"['closures', 'violations', 'inspection', 'food']",Filtered View,173.0,0.0004876976162017095
Business,A graphical representation of Montgomery County Enterprise Zones,Enterprise_Zones,"['industrial', 'build', 'business', 'enterprise']",Map,173.0,0.0004876976162017095
Community,"Data for all Demolition Permit applications, including status and work performed.
Update Frequency:  Daily",Building Demo Permits and Cable Complaints,"['residential', 'demolition', 'permits']",Map,173.0,0.0004876976162017095
Government,"This dataset includes pertinent information relating to a capital project?s status administered by the Department of Transportation and the Department of General Services. The current phases for the projects will be updated quarterly and the list of projects will be updated annually when the County Council approves capital projects in May.  Supplemental or projects added during the year will be added as they are approved by the County Council.
Update Frequency:  Quarterly",Capital Improvement Program (CIP) Project Status-API,"['capital improvement program', 'budget', 'project status', 'cip']",Filtered View,172.0,0.0004848785548363817
Licenses/Permits,A Special Protection Area (SPA) is a geographic area designated by the County Council which has high quality or unusually sensitive water resources and environmental features that would be threatened by proposed land development if special water quality protection measures were not applied.  This dataset tracks reviews for development in all SPAs. Update Frequency : Daily.,Special Protection Area Review Data-API,"['spa', 'protection measures', 'water quality', 'proposed land development', 'environmental features']",Filtered View,172.0,0.0004848785548363817
Elections,https://gis4.montgomerycountymd.gov/arcgis/rest/services/elections/legislative/MapServer/0,Legislative Districts [arcgis_rest_services_elections_legislative_MapServer_0],"['voting', 'legislative district', 'geographic', 'map', 'technology']",Map,172.0,0.0004848785548363817
Consumer/Housing,"Housing Code Enforcement data from 2013 to the present , including violations identified",Housing Code Count by Disposition,[],Filtered View,171.0,0.00048205949347105386
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",red ginger,"['closures', 'violations', 'inspection', 'food']",Filtered View,171.0,0.00048205949347105386
Public Safety,Update Frequency : Daily.,Graph of 2015 YTD  Auto Theft by District,"['automobile', 'theft', 'auto']",Chart,171.0,0.00048205949347105386
Government,"The following dataset is a listing of all active County contracts.  This list is updated daily.  Contract spending information can be found at:  https://data.montgomerycountymd.gov/Finance-Tax-Property/Contract-Spending/wv2m-su7v
Update Frequency:  Daily",Construction Contracts,"['contract', 'procurement', 'contracts']",Filtered View,169.0,0.00047642137074039827
Elections,"Census Tracts from 2010 census, from US Census Bureau",Census Tracts,"['census tracts', 'tracts', 'block groups', 'blocks']",Map,167.0,0.0004707832480097427
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",year,"['closures', 'violations', 'inspection', 'food']",Filtered View,166.0,0.0004679641866444149
Government,"This dataset includes the Fiscal Year* 2016 County Executive Recommended operating budget for Montgomery County. The dataset does not include revenues and detailed agency budget information (only includes agency budget information by fund); each agency, such as Montgomery County Public Schools, maintain their individual budget information.  *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. 
Update Frequency: Annually",2016 Recommended Budget for Cellular Devices by Dept,"['county executive', 'recommended', 'fiscal year', 'operating budget']",Chart,165.0,0.00046514512527908705
Licenses/Permits,"Data for all Residential Building Permits issued since 2000, including status and work performed.
Update Frequency:  Daily",DPS Residential New Construction applications,"['residential', 'permits', 'licenses']",Chart,165.0,0.00046514512527908705
Public Safety,Update Frequency : Daily.,Bethesda District - YTD 2015 Residential Burglary Summary,"['bethesda', 'attempt', 'entry', 'no force', 'force']",Chart,164.0,0.00046232606391375926
Public Safety,Publish County Crime Data Information on Open Data web site. Update Frequency : Daily.,Bethesda Crime Data - Forgery ID Theft timeline chart,[],Chart,164.0,0.00046232606391375926
,https://gis3.montgomerycountymd.gov/arcgis/rest/services/general/communities/MapServer/0,Communities [arcgis_rest_services_general_communities_MapServer_0],[],Map,164.0,0.00046232606391375926
Finance/Tax/Property,"This dataset includes the Fiscal Year* 2015 County Executive Recommended and County Council Approved operating budgets for Montgomery County, for comparison purposes. The dataset does not include revenues and agency budget information; each agency, such as Montgomery County Public Schools, maintain their individual budget information. The data can be sorted, filtered, and exported by the following elements: Function (grouping, such as ?Public Safety?), Department, Program, Cost Center (activity within a program), Fund Type , Fund Subtype, Fund Name, Subfund Name, Personnel & Operating Expenses, Object Name, and Account Name. *The 12-month period to which the annual operating and capital budgets and their respective appropriations apply. The Montgomery County fiscal year starts on July 1st and ends on June 30th. Update Frequency: Annually",FY13-15 DHCA PC & OE,"['budget', 'approved', 'recommended', 'fy 2015']",Filtered View,164.0,0.00046232606391375926
Environment,"The Water Quality Protection Charge (WQPC) is a line item on your property tax bill.
WQPC funds many of the County's clean water initiatives including:
?	Restoration of eroded stream banks
?	Upgrades to stormwater ponds
?	Storm drain cleaning and maintenance
?	Stream monitoring
?	Litter control programs
?	Stormwater facility maintenance
?	Installation of rain barrels, rain gardens and green roofs
The WQPC is calculated based on how much of your property is impervious (does not allow rain to be absorbed into the ground). As the county is developed, more area is covered in impervious concrete, asphalt, driveways, and buildings. Instead, that stormwater collects pollutants and runs off of the impervious surfaces causing damage to streams, rivers and the Chesapeake Bay. This is also known as stormwater pollution.
The clean water initiatives funded by the WQPC remediate the environmental damage caused by stormwater pollution. Further, the WQPC funds programs that are needed to meet the National Pollutant Discharge Elimination System permit from the state of Maryland.
Update Frequency : Annually",Water Quality Protection Charges,"['quality', 'water']",Dataset,164.0,0.00046232606391375926
Community/Recreation,"Information on all transmission facility applications (new tower or attachments) filed with the Montgomery County Cable Office for telecommunications and radio & TV transmission sites, including the location of the tower and the disposition of the application.  This dataset will be updated on a quarterly basis.",DTS - Transmission Facilities Applications by Year,"['location', 'application', 'cable']",Chart,161.0,0.0004538688798177759
Transportation,Montgomery County Public Parking Rates,Wheaton On Street Parking Rates,"['spaces', 'lots', 'garages', 'rates', 'parking']",Map,160.0,0.0004510498184524481
Public Safety,Update Frequency : Daily.,Bethesda District - Map of 2015 Robberies,"['bethesda', 'robberies']",Map,160.0,0.0004510498184524481
Public Safety,Update Frequency : Daily.,Graph of 2015 YTD Robberies by District,"['robberies', 'robbery']",Chart,160.0,0.0004510498184524481
Public Safety,Update Frequency : Daily.,Bethesda District - 2015 Residential Burglaries and Attempts,"['force', 'burglary', 'home', 'house', 'residential']",Filtered View,159.0,0.00044823075708712025
Government,,FY15 Published Datasets,[],Filtered View,159.0,0.00044823075708712025
Community/Recreation,"List of all Camps to include Aquatics, Basketball, Soccer, Special Interest, General Sports, Therapeutic and more.    Dates, Times, Age Requirements, and Locations included.
Update Frequency:  Annually",Map of Recreation Summer Camps 2016,"['basketball', 'soccer', 'running', 'pools', 'swimming']",Map,158.0,0.00044541169572179245
Health and Human Services,"The Licensure & Regulatory Services Program inspects all licensed retail food establishments in Montgomery County for a variety of reasons (e.g. obtaining a permit, regular check-ups, or in response to complaints.) Included in this overall surveillance are two types of inspections that are conducted on a routine basis. The first type, a comprehensive inspection, is a thorough inspection that evaluates the sanitation, maintenance, and food service operations for the facility. This inspection includes many of the items found in the monitoring inspection, such as critical temperatures and food handling procedures. The second type, a monitoring inspection, involves checking the food service operation for critical food temperatures, equipment temperatures, and general food handling / cleanliness practices. While monitoring inspections are not as detailed as environmental inspections, they help ensure that the facility is operating safely throughout the year.
The frequency of inspections is based on the food-borne illness risks associated with the food being processed at a facility. Based on the risk each facility is designated as high, medium, or low priority. High priority risk facilities prepare food products a day or more in advance or utilize any combination of two or more processes such as a cooking, cooling, reheating and hot holding food over four hours. Moderate priority risk facilities prepare and cook food products which are served immediately or within four hours. A low priority risk facility serve prepackage foods that are not potentially hazardous.
For high risk facilities, a monitoring inspection is conducted at least twice a year, and moderate risk facilities are inspected at least once a year. High and moderate risk facilities also receive at least one comprehensive inspection every year. Low risk priority facilities typically receive one comprehensive inspection every two years.
(C) Denotes a Critical Violation. A Critical Violation means a food safety requirement that requires immediate correction. Failure for immediate correction results in cessation of some or all food operations or closure of the facility until violation is able to be corrected.
Update Frequency:  Daily",Eggspectation inspection results,"['closures', 'violations', 'inspection', 'food']",Filtered View,158.0,0.00044541169572179245
Public Safety,"Updated daily postings on Montgomery County?s open data website, dataMontgomery, provide the public with direct access to crime statistic databases - including raw data, mapping and search functions ? of reported County crime. The data presented is derived from reported crimes classified according to Maryland criminal code and documented by approved police incident reports. The data is compiled by ?EJustice?, a respected law enforcement records-management system used by the Montgomery County Police Department and many other law enforcement agencies. To protect victims? privacy, no names or other personal information are released. Residential addresses are rounded to the nearest hundred block. All data is refreshed on a quarterly basis to reflect any changes in status due to on-going police investigation. 
Data Montgomery allows the public to query the Montgomery County Police Department's database of founded crime. The information contained herein includes all founded crimes reported after July 2013 and entered to-date utilizing Incident Based Reporting (IBR) rules. Please note that under IBR rules multiple offenses may appear as part of a single founded reported incident. Please note that these crime reports are based on preliminary information supplied to the Police Department by the reporting parties. Therefore, the crime data available on this web page may reflect:
-Information not yet verified by further investigation
-Addresses that have been rounded may reflect law --enforcement sites that do not represent the incident location.
-Information that may include attempted and reported crime
-Preliminary crime classifications that may be changed at a later date based upon further investigation
-Information that may include mechanical or human error
-Arrest information [Note: all arrested persons are presumed innocent until proven guilty in a court of law
Update Frequency:  Daily",Crime Map for PRA 531 and 347 Silver Spring,"['mdcoordinationcrime', 'maryland', 'montgomery', 'arson', 'district']",Map,158.0,0.00044541169572179245
,Dataset created for budgetMontgomery,Content Config,"['config', 'content']",Dataset,158.0,0.00044541169572179245
Elections,"Census Tracts from 2010 census, from US Census Bureau",Census Tracts 2010 (geographic data),"['census tracts', 'tracts', 'block groups', 'blocks']",Map,158.0,0.00044541169572179245
Public Safety,Update Frequency : Daily.,Montgomery Village District - 2015 Aggravated Assaults,"['aggravated', 'assault']",Filtered View,158.0,0.00044541169572179245
Finance/Tax/Property,"On May 3, 2011 Montgomery County passed legislation (Bill 8-11) that places a five-cent charge on each paper or plastic carryout bag provided by retail establishments in the County to customers at the point of sale, pickup or delivery. Retailers retain 1 cent of each 5 cents for the bags they sell a customer.? This dataset represents information that has been captured since this law went into effect. Update Frequency - Monthly",Bag Tax,"['tax', 'bag']",Dataset,158.0,0.00044541169572179245
Community/Recreation,"List of all Camps to include Aquatics, Basketball, Soccer, Special Interest, General Sports, Therapeutic and more.    Dates, Times, Age Requirements, and Locations included.
Update Frequency:  Annually",Recreation Summer Camps 2016 - API,"['basketball', 'soccer', 'running', 'pools', 'swimming']",Filtered View,155.0,0.0004369545116258091
Community/Recreation,"List of all programs to include Aquatics, Senior and Tiny Tot Activities, Dance, Martial Arts, Music,Arts and Crafts and more.    Dates, Times, Age Requirements, and Locations included.
Update Frequency:  Annually",Map of Recreation Spring Aquatics Programs 2016,"['ping pong', 'volleyball', 'swimming', 'activities', 'programs']",Map,155.0,0.0004369545116258091
Law/Judicial,Office of the County Attorney Self Insurance Fund Close Out,OCA Self Insurance Fund Close Out,"['litigation', 'self insurance fund', 'lawsuit', 'law']",Dataset,155.0,0.0004369545116258091
Community/Recreation,,Recreation Summer Programs,[],Data Lens,155.0,0.0004369545116258091
